row,Product Id,"国家
Country",shop,product_name,image_url,"首图
First Image Show","最爆视频链接参考
Video link","一级行业
Primary Industry","一级类目
Level 1 Category","二级类目
Level 2 Category","三级类目
Level 3 Category","商品原价
Listed Price","秒杀指导价
Flash Sale Price","折扣率
Discount Rate",price,"颜色
Colors","尺码
Sizes",link,"供应商名称
Supplier Name",Number Requested,Number Ordered
S251112004122,1.7375E+18,SA,ITandMe,???? ??????? ???? ???? ???? ??? ??? ????? ????? ???? ????? ????? ???? ????????? ???????? ???? ?????? ????? ???? ??????? ???? ????????? ??????? ??????? ??????? ??????? ??????? ??? ??? ??? ????? ?????????? ?????? ?? ????????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/724432c930b347ce8433b2cc95f79d47~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"宠物用品
Pet Supplies","小宠用品
Small Animal Supplies","小宠房子
Houses & Habitats",?.?69 - ?.?209,,,23.46-71.06,"????,????,???? ???,??????,???? ?????,?????? ????????,??? ???? ????,???? ?????,????? ?????,???? ????? ?????,Rose gold,????,???? ????,????,????,Beige,????????,?????? ??????,????,???? ????,???? ?????,???? ??????,??? ??????? ??????,???? ????? ????",??? ????,https://shop.tiktok.com/view/product/1737497669917771202?region=undefined&source=seller_center,山东龙灵生物科技有限公司,0,0
S250927025606,1.7375E+18,SA,Rongtuo Clothing,?????? ???? ????? ????? ?????? ????? ?????? ???????? ????? ????? ????? ?????? ???? ?????? ?????? ????? ???????? ???? ???????? ?? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/aafb69d6689d412686e31407c18af928~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","运动服饰
Sport & Outdoor Clothing","运动连衣裙
Sports Dresses",?.?159 - ?.?179,,,50.88-57.28,"??? ??????,????? ????,???? ????? ???????,???? ???? - ???? ???? ?????","XS,S,M,L",https://shop.tiktok.com/view/product/1737497669961680809?region=undefined&source=seller_center,义乌市泓绣针织有限公司,0,0
S260620011587,1.7375E+18,SA,Hawthaw Women Apparel,????? ????? ???? ???? ???? ???? ???????? ?????? ????? ???? ??? ??????? ????? ???? ????? ????? ?????? ????? ???? ????? ????? ??????? ??????? ????? ??????? ???????? ????????? ????????? ????? ???? ???? ??????? ???? ??? ??? ????? ??????? ????? ????.,https://p19-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/f473bced1cf042d79952e2e7280c789a~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?145,,,49.3,"????? ????,????,????,?????? ???????,???? ????","XS,S,M,L",https://shop.tiktok.com/view/product/1737497671037125937?region=undefined&source=seller_center,香港布林閣服飾有限公司,0,0
S260422012577,1.7375E+18,SA,Heart Link Story,????? ????? ?????? ?????? ????? ????? ????? ????? ????????? ?? ?????? ??? ?????? ?????? ????? ????? ?????? ?????,https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/2dabd1d7efd3469fa6bb36e45a65c412~tplv-o3syd03w52-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"鞋靴
Shoes","男鞋
Men's Shoes","男士凉鞋&人字拖
Sandals & Flip Flops",?.?95,,,66.5,"????,????","Eu40,Eu41,Eu42,Eu43,Eu44,Eu45,Eu46",https://shop.tiktok.com/view/product/1737497671247038425?region=undefined&source=seller_center,晋江珀韵贸易有限公司,0,0
S260323043534,1.7375E+18,SA,fashion iconn,???? ???? ????? ???? ???? ?????? ??????? ???? ???? ?????? ?????? ???? ????? ??????? ????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/489b2e94500b41cb971c606c2d281994~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士Polo衫
Women's Polo Shirts",?.?135,,,43.2,"????? ???? ???? ???????? ?????? ???????,???? ?? ?????? ?????? ???????,???? ?? ??????? ???????? ????????? ??????,???? ?? ????? ?????? ?????? ????? ???????? ???????,???? ?? ?????? ??????? ??????","XS,S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497672618051540?region=undefined&source=seller_center,广州德守商贸有限公司,0,0
S260507004058,1.7375E+18,SA,love you so,????? ???? ???? ??????? ????? ?????? ??? ?????? ???? ????? ????? ???? ?????? ?????? ????? ???? ????? ??????? ?????? ????? ?? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/6daf90bbb711484d92563346de0eab35~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?109,,,38.15,"???? ????,????,???,?????? ???????,????,????","L,M,S,XL",https://shop.tiktok.com/view/product/1737497673224259242?region=undefined&source=seller_center,香港聯衣社服飾有限公司,0,0
S260505002141,1.7375E+18,SA,Move Star domain,????? ??? ?????? ?????? ?????? ????? ???????? ????? ?????? ?????? ????? ??????? ?????? ??????? ??? ????? ???? ????? ???? ?????? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/96744288445741af97adf29ba7aa22e4~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","运动服饰
Sport & Outdoor Clothing","运动T恤
Sports Tops",?.?89 - ?.?99,,,22.25-24.75,"????,????? ????,????,????? ?????,????,???,?????? ???????,???? ????,???? ????,????,????,????,???? ????","S,M,L",https://shop.tiktok.com/view/product/1737497674964436193?region=undefined&source=seller_center,义乌市靓淼电子商务商行（个体工商户）,0,0
S250922035314,1.7375E+18,SA,Soft Frame,????? ????? ?????? ????? ????? ??? ??? ??? V ?? ????? ?????? ? ????? ???? ??????? ???? ?????? ????? ?????? ? ??? ???? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/59d8f830909d4ba984c697a56863748b~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?189,,,75.6,"???,????? ??????,Cream,????,??? ????,???? ??????,???? ??????","XS,S,M,L,XL",https://shop.tiktok.com/view/product/1737497676180980846?region=undefined&source=seller_center,湖北省仙桃市纯尔莎服饰有限公司,0,0
S260109052070,1.7375E+18,SA,WM JEANS,????? ???? ???? ?????? ?????? ???? ????? ???? ????? ??? ????? ?????? ?????? | ????? ???? ?????? ??? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/0bbde6e36f9b41ad96d2859a668e7dce~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?235,,,84.6,"???? ????? ????,???? ????? ?????,???? ???,????","S,M,L,XL,XXL,XXXL",https://shop.tiktok.com/view/product/1737497676221940843?region=undefined&source=seller_center,广州薇因贸易有限公司,0,0
S251225069134,1.7375E+18,SA,Sijin yoga,????? ????? ???? ???? ???? ???????? ????? ????? ?????? ???? ????? ????? ????? ?? ????? ???? ???????? ?????? [?????? ???? ?? ??????? - ????? ??????? ???? ????],https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/629641b59cd346349fe2a1f5e1937ca8~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","运动服饰
Sport & Outdoor Clothing","运动打底裤
Sports Bottoms",?.?135,,,62.1,"???? ????,??? ????,????? ?????,?????? ?????,????,????,???? ????,???,????? ????-????,????,???? ????,??? ???","S,M,L,XL",https://shop.tiktok.com/view/product/1737497676265326465?region=undefined&source=seller_center,义乌市似锦服饰有限公司,0,0
S260402045908,1.7375E+18,SA,Value Savor,?????? ????? ?????? ???? ????? ??????? ?????? ?????? ???? ????? ????? ???????? ??????? ????? ?????? ?????? ?????? ????????? ???????? ?????????.,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/01db1d1deaa6404483e0a047e136b8ab~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"男装与男士内衣
Menswear & Underwear","男士上装
Men's Tops","男士T恤
T-shirts",?.?69,,,28.29,???? ? ????,"XS,S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497676358648871?region=undefined&source=seller_center,香港興樂悅貿易有限公司,0,0
S250929006706,1.7375E+18,SA,Ophelia Muse,???? ?????? ?????? ????? ?????? ????? ?????? ?????? ?????? ?????? ???? ?????? ??? ????? ????? ?????? ????? ????? ?????? ???? ????? ??? ?????? 20260910,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/31158f5a51754274874b88e4aab1f233~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士夹克与风衣
Jackets & Coats",?.?89,,,38.27,"???? ? ????,????,????????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497677011191081?region=undefined&source=seller_center,香港前程衣錦服裝貿易有限公司,0,0
S250907007228,1.7375E+18,SA,Modern Sleek Shirts,?????? ???? ????? ????? ????? ???? ? ??????? ??????? ????? ????? ????? ????? ? ?????? ?????? ????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/1ce6b83227d74d06816f318c2aac5bb7~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"男装与男士内衣
Menswear & Underwear","男士上装
Men's Tops","男士衬衫
Shirts",?.?95,,,33.25,"????,???? ???????,????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497677386253520?region=undefined&source=seller_center,罗源县城关杨家里服装店,0,0
S260507018847,1.7375E+18,SA,Haute Codes,???? ????? ???? ??????? ????? ?????? ??????? ????? ?? ???????? ???????? ?? ???????? ???? ??? ??? ??? V ?? ????? ?????? ???? ?????? ???? ?????? ???? ?????? ?????? ??????? ????? ???? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/0e1a2c8633594b54a3c3872500dfbeb2~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士衬衫
Blouses & Shirts",?.?75 - ?.?79,,,28.5-30.02,"????,???,????,?????? ???????,??????? ????,???? ?????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497677453166242?region=undefined&source=seller_center,香港創想服飾貿易有限公司,0,0
S260523015379,1.7375E+18,SA,Rapwriter,????? ?????? ????? ??? ??? ??? V ?????? ????? ?????? ????? ?????? ?????? ????? ?????? ????? ???? ????? ?????? ???? ????? ?????? ???????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/db8942fb2508428b9394d7c118eaa2b9~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士短袖
Women's T-shirts",?.?75 - ?.?79,,,27-28.44,"???,???? ????,????,????","S,M,L",https://shop.tiktok.com/view/product/1737497677682542251?region=undefined&source=seller_center,香港若可集團有限公司,0,0
S251022073740,1.7375E+18,SA,Chic Design Flashes,??? ????? ????? ????? ???? ????? ??? ???? ?????? ????? ????? ???? ?????? ??? ????? ????? ???? ?????? ???? ????? ?????? ???????? ??? ???? ??? ???? ????????? ?? ?????? ????? ??????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/c1c4b32b8f9545498d392ea6149226e9~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"鞋靴
Shoes","女鞋
Women's Shoes","女士靴
Women's Boots",?.?249,,,99.6,"???,????","Cn36,Cn37,Cn38,Cn39,Cn40,Cn41,Cn42,CN43",https://shop.tiktok.com/view/product/1737497677853852789?region=undefined&source=seller_center,海口龙华璐易艺鸿鞋业行（个体工商户）,0,0
S251017082493,1.7375E+18,SA,Super Cute Planet,??? ???? ????? ?????? ???? ????? ?????? ????? ?????? ???????? ??? ???? ????? ?? ?????? ??????? ????? ???????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/1e34290050e143348e272ad12fa6190c~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"儿童时尚
Kids' Fashion","女童服装
Girls' Clothes","女童套装
Suits & Sets",?.?99,,,49.5,??? ???? ????,"9-12M,12-18M,6-9M,18-24M,2-3Y",https://shop.tiktok.com/view/product/1737497679833171249?region=undefined&source=seller_center,佛山市枫桦服装有限公司,0,0
S251117063539,1.7375E+18,SA,Modern Homey Deco,???? ?????? ????? &lt;??? ????? ??? ?????&gt; - ???? ??????? ???????????? ???? ??????? ?????? ????? ????? ??????? 11.8 × 15.7 ????? ?? ????? ???? ?????? ????? ??????? ????? ?????? ???? ???? ????? ?? ??? ??? ???? ??? ????? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/4c5df781271448ef967f9c5779c8d6d6~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"家居用品
Home Supplies","装饰
Home Decor","海报和印刷品
Posters & Prints",?.?125,,,45,FB3040,???? ?????,https://shop.tiktok.com/view/product/1737497680230057883?region=undefined&source=seller_center,城厢区凤凰山张亚成保健服务部,0,0
S250521010328,1.7375E+18,SA,TPSHOP,????? ???? ?????? ??????? ?????? ?? 12 ????? ???? ???? ???? ?? ????? ??????? ????? ?????? ??????? ??? ???????? ????? ??????? ????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/e44426be9f784aa781227a35d2055fb0~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"宠物用品
Pet Supplies","农场动物与家禽用品
Farm Animal & Poultry Supplies","农场动物与家禽喂养用具
Feeding Tools",?.?135,,,31.05,???? ?????,12 ???? - ????,https://shop.tiktok.com/view/product/1737497680334915033?region=undefined&source=seller_center,新会区泰品商贸商行（个体工商户）,0,0
S260110017613,1.7375E+18,SA,Luxury Leisure,??? ???? ????? ???? ?????? ????? ?? ??????: ????? ?????? ????? ????? ??????? ???? ???? ?? ???????? ?????? ????.,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/6ec73980d8e241e1a3a0cfe397042d46~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士套装与连体衣
Women's Suits & Sets","女士套装
Women's Clothing Sets",?.?125,,,43.75,"???? ?????,????,?????? ???????,???? ????,????,???? ?????,???? ????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497680471164000?region=undefined&source=seller_center,泉州曼恩服饰有限公司,0,0
S251017035579,1.7375E+18,SA,ZANZEA CHOICE,????? ???? ??????? ???? ?????? ????? ?????? ??? ??? ??? ??? A ????? ?????? ????? ?????? ????? ????? ?????? ?? ????? ????? ???? ?????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/a843374eac474a578b944cddbfa81611~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?175,,,56,"????,????,????,????","S,XL,L,M,XXL",https://shop.tiktok.com/view/product/1737497681165190981?region=undefined&source=seller_center,深圳芯柔贸易有限公司,0,0
S251223044440,1.7375E+18,SA,Keechic,????? ????? ???? ???? ?????? ??????? ???? ?????? ?????? ????? ???? ????? ?????? ??????? ????? ??????? ????????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/58e2a3a3c0b1423c97ba3990c86b4e60~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?135,,,45.9,"????,????,????,????,????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497682545248001?region=undefined&source=seller_center,香港依好媛服飾有限公司,0,0
S250924043413,1.7375E+18,SA,LINGPENG Fitness,???? ?????? ??????? ??????? ??? ?????? ?? ????? ?????? ????? ? ?????? ??????? ??? ????? ???????? ? ?????? ?????? ??? ??? ??????? ???? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/c69d4947a3fc4ce3a79d970985e9cc5d~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","健身设备
Fitness","健身器材配件
Exercise Machine Accessories",?.?49,,,49,"??? ?????,??? ????,??? ????","L,S,M",https://shop.tiktok.com/view/product/1737497683310380402?region=undefined&source=seller_center,无锡诚涵国际贸易有限公司,0,0
S260322008943,1.7375E+18,SA,JiaHan SwimwearStore,??? ????? ????? ?????? ?????? ????? ?????? ?????? ????? ????????? ???? ????? ?????? ????? ????? ?????? ????? ??????? ??? ???? ??????? ????? ????? ?????? ????? ??? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/9ff4f024d420442eb041b1a3a625665b~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"穆斯林时尚
Modest Fashion","穆斯林运动服饰
Islamic Sportswear","穆斯林泳装
Islamic Swimwear",?.?349,,,198.93,"????,????,???,?????? 5","XS,S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497684864304356?region=undefined&source=seller_center,兴城市丛小杨原创泳衣店,0,0
S260103068347,1.7375E+18,SA,Song Chic Home,???? ????? ????? ?????? ????? ????? – ???? ?????? ????? ?????? ???????? ???????? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/445f03efb1c9461cb76f9e92444ab197~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"五金工具
Tools & Hardware","五金
Hardware","窗五金
Window Hardware",?.?59 - ?.?239,,,21.24-86.04,"???? ????? ????? ?????,???? ?????? ????? ?????","90*90 ?? / 35*35 ????,80*130 ?? / 31*51 ????,130*150 ?? / 51*59 ????,60*110 ?? / 24*43 ????,90*110 ?? / 35*43 ????,80*100 ?? / 31*39 ????,120*200 ?? / 47*79 ????,80*80 ?? / 31*31 ????,110*110 ?? / 43*43 ????,90*100 ?? / 35*39 ????,80*90 ?? / 31*35 ????,80*120 ?? / 31*47 ????,110*180 ?? / 43*71 ????,110*140 ?? / 43*55 ????,100*140 ?? / 39*55 ????,100*100 ?? / 39*39 ????,120*120 ?? / 47*47 ????,90*120 ?? / 35*47 ????,80*150 ?? / 31*59 ????,110*200 ?? / 43*79 ????,60*80 ?? / 24*31 ????,90*130 ?? / 35*51 ????,120*150 ?? / 47*59 ????,90*160 ?? / 35*63 ????,100*200 ?? / 39*79 ????,10*160 ?? / 43*63 ????,60*100 ?? / 24*39 ????,110*120 ?? / 43*47 ????,100*160 ?? / 39*63 ????,60*120 ?? / 24*47 ????,130*140 ?? / 51*55 ????,80*110 ?? / 31*43 ????,120*130 ?? / 47*51 ????,90*150 ?? / 35*59 ????,100*150 ?? / 39*59 ????,100*110 ?? / 39*43 ????,130*130 ?? / 51*51 ????,100*120 ?? / 39*47 ????,100*130 ?? / 39*51 ????,110*150 ?? / 43*59 ????,120*140 ?? / 47*55 ????,90*140 ?? / 35*55 ????,110*130 ?? / 43*51 ????,80*140 ?? / 31*55 ????",https://shop.tiktok.com/view/product/1737497685313488656?region=undefined&source=seller_center,汕头市松红运百货有限公司,0,0
S260414051297,1.7375E+18,SA,Kalika Boutique,????? ????? ??? ????? ????? ?? ????? | ????? ???? ????? ???? ???? ?????? | ????? ???? ???? ???? ?????? | ?????? ????? ???? ???? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/a65f7358b55f425eba4f482c99c895cb~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?209,,,85.69,"?????? ???????,????,???? ?????,????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497685408778182?region=undefined&source=seller_center,眾思創貿易有限公司,0,0
S260228004546,1.7375E+18,SA,ChicVibe Fashion,????? ????? ???? ???? ???? ?? ?????? ????? ???? ????? ?????? ????? ???????? ?????? ???????? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/f1d076b68714466e865ea24143f188cd~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?105,,,39.9,"??? ????,????,?????? ???????","XS,S,M,L,XL",https://shop.tiktok.com/view/product/1737497690527336014?region=undefined&source=seller_center,香港不大電子商務有限公司,0,0
